"LrsegId","LandRiverSegment","LandSegmentGeographyId","LandSegment","RiverSegment","FIPS","StateId","CountyId","HgmrId","OutOfCBWS","AboveRIM","TotalAcres","TotalAcresIncludingTidalWetlands"
242,N24017PL0_5450_0000,6414,N24017,PL0_5450_0000,"24017",3,14,3,0,0,15530.503,15864.200
243,N24017PL0_5580_0000,6414,N24017,PL0_5580_0000,"24017",3,14,12,0,0,13588.415,14260.022
244,N24017PL0_5581_0000,6414,N24017,PL0_5581_0000,"24017",3,14,12,0,0,8840.794,9018.367
245,N24017PL0_5582_0000,6414,N24017,PL0_5582_0000,"24017",3,14,3,0,0,8900.019,8992.857
246,N24017PL0_5583_0000,6414,N24017,PL0_5583_0000,"24017",3,14,3,0,0,6711.661,6734.043
247,N24017PL0_5584_0000,6414,N24017,PL0_5584_0000,"24017",3,14,2,0,0,12705.498,12948.412
248,N24017PL0_5585_0000,6414,N24017,PL0_5585_0000,"24017",3,14,12,0,0,6669.415,6960.657
249,N24017PL2_5630_0001,6414,N24017,PL2_5630_0001,"24017",3,14,2,0,0,4757.108,4864.574
250,N24017PL0_5670_0000,6414,N24017,PL0_5670_0000,"24017",3,14,12,0,0,5611.699,6013.564
251,N24017PL0_5790_0000,6414,N24017,PL0_5790_0000,"24017",3,14,12,0,0,16762.231,17538.643
252,N24017PL0_5930_0000,6414,N24017,PL0_5930_0000,"24017",3,14,12,0,0,7749.740,8011.939
253,N24017PL0_5510_0001,6414,N24017,PL0_5510_0001,"24017",3,14,3,0,0,24724.595,24948.865
254,N24017PL0_5530_5710,6414,N24017,PL0_5530_5710,"24017",3,14,3,0,0,7198.396,7198.396
255,N24017PL0_5671_0000,6414,N24017,PL0_5671_0000,"24017",3,14,12,0,0,8574.484,10036.781
256,N24017PL0_5710_0001,6414,N24017,PL0_5710_0001,"24017",3,14,2,0,0,2311.662,2391.178
257,N24017PL0_5720_0001,6414,N24017,PL0_5720_0001,"24017",3,14,3,0,0,9670.352,9670.352
258,N24019EM0_5263_0000,6595,N24019,EM0_5263_0000,"24019",3,15,12,0,0,248.031,248.031
259,N24019EM0_5260_0000,6595,N24019,EM0_5260_0000,"24019",3,15,12,0,0,4713.949,10367.402
260,N24019EM0_4890_0000,6595,N24019,EM0_4890_0000,"24019",3,15,2,0,0,2513.671,2872.153
261,N24019EL0_4598_0000,6595,N24019,EL0_4598_0000,"24019",3,15,12,0,0,1300.311,7544.783
262,N24019EL0_5890_0000,6595,N24019,EL0_5890_0000,"24019",3,15,12,0,0,1018.824,4803.365
263,N24019EL0_5766_0000,6595,N24019,EL0_5766_0000,"24019",3,15,12,0,0,68.563,169.519
264,N24019EL2_4634_0000,6595,N24019,EL2_4634_0000,"24019",3,15,3,0,0,9363.075,9605.578
265,N24019EM0_4887_0000,6595,N24019,EM0_4887_0000,"24019",3,15,12,0,0,618.095,816.276
266,N24019EM0_4891_0000,6595,N24019,EM0_4891_0000,"24019",3,15,12,0,0,271.620,337.742
267,N24019EL0_4892_0000,6595,N24019,EL0_4892_0000,"24019",3,15,12,0,0,873.558,2217.295
268,N24019EL0_5590_0000,6595,N24019,EL0_5590_0000,"24019",3,15,12,0,0,3417.457,12478.688
269,N24019EL0_5262_0000,6595,N24019,EL0_5262_0000,"24019",3,15,12,0,0,386.387,1037.949
270,N24019EL0_5284_0000,6595,N24019,EL0_5284_0000,"24019",3,15,12,0,0,1890.227,6891.361
271,N24019EL0_5285_0000,6595,N24019,EL0_5285_0000,"24019",3,15,12,0,0,292.587,852.153
272,N24019EL0_5282_0000,6595,N24019,EL0_5282_0000,"24019",3,15,12,0,0,733.114,3489.223
273,N24019EM0_4889_0000,6595,N24019,EM0_4889_0000,"24019",3,15,12,0,0,2999.107,3512.341
274,N24019EL0_4593_0000,6595,N24019,EL0_4593_0000,"24019",3,15,12,0,0,5726.170,8756.664
275,N24019EL2_4630_0000,6595,N24019,EL2_4630_0000,"24019",3,15,3,0,0,1360.145,1360.374
276,N24019EL1_5150_0001,6595,N24019,EL1_5150_0001,"24019",3,15,12,0,0,10063.391,10451.293
277,N24019EL0_5151_0000,6595,N24019,EL0_5151_0000,"24019",3,15,12,0,0,45193.243,60178.293
278,N24019EL0_5280_0000,6595,N24019,EL0_5280_0000,"24019",3,15,12,0,0,34544.049,78475.109
279,N24019EL0_5281_0000,6595,N24019,EL0_5281_0000,"24019",3,15,12,0,0,4814.870,17274.389
280,N24019EL0_5283_0000,6595,N24019,EL0_5283_0000,"24019",3,15,12,0,0,871.698,5054.168
281,N24019EL0_4591_0000,6595,N24019,EL0_4591_0000,"24019",3,15,2,0,0,37452.591,38634.398
282,N24019EL0_4592_0000,6595,N24019,EL0_4592_0000,"24019",3,15,12,0,0,8935.059,9787.619
283,N24019EM0_4880_0000,6595,N24019,EM0_4880_0000,"24019",3,15,2,0,0,10766.122,11108.271
284,N24019EM0_4881_0000,6595,N24019,EM0_4881_0000,"24019",3,15,12,0,0,9248.543,9781.998
285,N24019EM0_4883_0000,6595,N24019,EM0_4883_0000,"24019",3,15,12,0,0,7227.070,9112.126
286,N24019EM0_4884_0000,6595,N24019,EM0_4884_0000,"24019",3,15,12,0,0,2388.454,3344.837
287,N24019EM0_4885_0000,6595,N24019,EM0_4885_0000,"24019",3,15,12,0,0,9171.350,11915.094
288,N24019EM0_4886_0000,6595,N24019,EM0_4886_0000,"24019",3,15,12,0,0,1620.550,5307.129
289,N24019EM0_5261_0000,6595,N24019,EM0_5261_0000,"24019",3,15,12,0,0,2082.080,6737.031
290,N24019EM0_4888_0000,6595,N24019,EM0_4888_0000,"24019",3,15,12,0,0,3237.942,3686.632
291,N24019EM0_4322_0000,6595,N24019,EM0_4322_0000,"24019",3,15,2,0,0,7118.153,7393.095
292,N24021PM2_3400_3340,6540,N24021,PM2_3400_3340,"24021",3,6,4,0,1,373.253,373.309
293,N24021PM7_4150_4290,6540,N24021,PM7_4150_4290,"24021",3,6,6,0,1,11606.467,11606.638
294,N24021PM1_3710_4040,6540,N24021,PM1_3710_4040,"24021",3,6,6,0,1,5098.623,5098.623
295,N24021PM1_4000_4290,6540,N24021,PM1_4000_4290,"24021",3,6,6,0,1,33981.156,33981.156
296,N24021PM4_4040_4410,6540,N24021,PM4_4040_4410,"24021",3,6,6,0,1,78328.621,78328.633
297,N24021PM7_4200_4410,6540,N24021,PM7_4200_4410,"24021",3,6,4,0,1,19017.230,19017.756
298,N24021PM7_4290_4200,6540,N24021,PM7_4290_4200,"24021",3,6,6,0,1,2554.142,2554.142
299,N24021PM7_4410_4620,6540,N24021,PM7_4410_4620,"24021",3,6,6,0,1,447.211,447.274
300,N24021PM1_3450_3400,6540,N24021,PM1_3450_3400,"24021",3,6,6,0,1,17510.474,17511.059
301,N24021PM1_3510_4000,6540,N24021,PM1_3510_4000,"24021",3,6,9,0,1,33453.523,33453.523
302,H24021PM1_3510_4000,6451,H24021,PM1_3510_4000,"24021",3,6,9,0,1,9537.649,9537.649
303,N24021PM4_3340_3341,6540,N24021,PM4_3340_3341,"24021",3,6,4,0,1,77109.445,77109.445
304,H24021PM4_3340_3341,6451,H24021,PM4_3340_3341,"24021",3,6,9,0,1,21053.907,21054.025
305,N24021PM4_3341_4040,6540,N24021,PM4_3341_4040,"24021",3,6,5,0,1,39343.657,39344.605
306,N24021PM3_3040_3340,6540,N24021,PM3_3040_3340,"24021",3,6,4,0,1,27284.884,27285.252
307,H24021PM3_3040_3340,6451,H24021,PM3_3040_3340,"24021",3,6,9,0,1,2076.132,2076.132
308,N24021PM2_2860_3040,6540,N24021,PM2_2860_3040,"24021",3,6,4,0,1,1834.012,1834.012
309,N24023PU1_3850_4190,6417,N24023,PU1_3850_4190,"24023",3,24,8,0,1,30625.973,30625.973
310,N24023GY0_4240_3951,6417,N24023,GY0_4240_3951,"24023",3,24,8,1,0,40927.252,40927.816
311,N24023GY0_4530_4532,6417,N24023,GY0_4530_4532,"24023",3,24,8,1,0,26228.703,26229.035
312,N24023GY0_4531_4532,6417,N24023,GY0_4531_4532,"24023",3,24,8,1,0,25726.289,25726.289
313,N24023GY0_3952_0000,6417,N24023,GY0_3952_0000,"24023",3,24,8,1,0,31280.330,31280.330
314,N24023GY0_4532_3951,6417,N24023,GY0_4532_3951,"24023",3,24,8,1,0,19877.699,19878.107
315,N24023GY0_3800_3801,6417,N24023,GY0_3800_3801,"24023",3,24,8,1,0,38552.645,38553.105
316,N24023GY0_3801_0000,6417,N24023,GY0_3801_0000,"24023",3,24,8,1,0,20137.426,20137.426
317,N24023GY0_3950_3952,6417,N24023,GY0_3950_3952,"24023",3,24,8,1,0,31199.824,31200.676
318,N24023GY0_3951_3952,6417,N24023,GY0_3951_3952,"24023",3,24,8,1,0,33054.641,33054.641
319,N24023PU1_3940_3970,6417,N24023,PU1_3940_3970,"24023",3,24,8,0,1,11806.684,11806.684
320,N24023PU2_4720_4750,6417,N24023,PU2_4720_4750,"24023",3,24,8,0,1,4406.529,4406.742
321,H24023PU2_4720_4750,6569,H24023,PU2_4720_4750,"24023",3,24,8,0,1,21277.662,21277.662
322,N24023PU2_4750_4451,6417,N24023,PU2_4750_4451,"24023",3,24,8,0,1,1413.763,1414.174
323,N24023PU1_4190_4300,6417,N24023,PU1_4190_4300,"24023",3,24,8,0,1,35953.797,35953.797
324,N24023PU1_4300_4440,6417,N24023,PU1_4300_4440,"24023",3,24,8,0,1,7073.707,7074.277
325,N24023PU3_4450_4440,6417,N24023,PU3_4450_4440,"24023",3,24,8,0,1,9052.253,9052.536
326,H24023PU3_4451_4450,6569,H24023,PU3_4451_4450,"24023",3,24,8,0,1,2152.459,2152.613
327,N24025WU2_3020_3320,6604,N24025,WU2_3020_3320,"24025",3,7,6,0,0,839.859,839.859
328,N24025WU1_3330_0001,6604,N24025,WU1_3330_0001,"24025",3,7,2,0,0,8167.362,8468.437
329,N24025WU1_3331_3330,6604,N24025,WU1_3331_3330,"24025",3,7,6,0,0,6679.255,6679.255
330,N24025WU0_3160_0000,6604,N24025,WU0_3160_0000,"24025",3,7,12,0,0,9101.335,9302.591
331,N24025WU0_3161_0000,6604,N24025,WU0_3161_0000,"24025",3,7,6,0,0,15795.773,15915.782
332,N24025WU0_3253_0000,6604,N24025,WU0_3253_0000,"24025",3,7,6,0,0,17966.151,18217.305
333,N24025WU1_3482_0001,6604,N24025,WU1_3482_0001,"24025",3,7,6,0,0,20029.238,20070.668
334,N24025SL9_2971_0000,6604,N24025,SL9_2971_0000,"24025",3,7,6,0,0,1368.967,1372.010
335,N24025SL2_3060_0001,6604,N24025,SL2_3060_0001,"24025",3,7,6,0,0,49023.793,49023.793
336,N24025SL9_2970_0000,6604,N24025,SL9_2970_0000,"24025",3,7,6,0,0,6938.068,6946.555
337,N24025SL2_2910_3060,6604,N24025,SL2_2910_3060,"24025",3,7,6,0,0,37003.841,37003.945
338,N24025SL9_2720_0001,6604,N24025,SL9_2720_0001,"24025",3,7,6,0,1,8327.944,8327.975
339,N24025SL0_2721_2720,6604,N24025,SL0_2721_2720,"24025",3,7,6,0,1,25379.594,25379.770
340,N24025SL2_2750_2720,6604,N24025,SL2_2750_2720,"24025",3,7,6,0,1,1000.778,1000.818
341,N24025WU0_3162_0000,6604,N24025,WU0_3162_0000,"24025",3,7,12,0,0,4718.513,6758.453
342,N24025WU1_3240_3331,6604,N24025,WU1_3240_3331,"24025",3,7,6,0,0,22394.931,22395.818
343,N24025WU0_3250_0001,6604,N24025,WU0_3250_0001,"24025",3,7,6,0,0,14546.153,14582.600
344,N24025WU0_3251_0000,6604,N24025,WU0_3251_0000,"24025",3,7,12,0,0,4873.127,5523.005
345,N24025WU0_3163_0000,6604,N24025,WU0_3163_0000,"24025",3,7,12,0,0,2009.496,3172.646
346,N24025WU0_3164_0000,6604,N24025,WU0_3164_0000,"24025",3,7,12,0,0,3540.256,6042.297
347,N24025WU0_3252_0000,6604,N24025,WU0_3252_0000,"24025",3,7,12,0,0,3837.797,4739.767
348,N24025WU0_3255_0000,6604,N24025,WU0_3255_0000,"24025",3,7,12,0,0,800.316,1448.909
349,N24025WU0_3254_0000,6604,N24025,WU0_3254_0000,"24025",3,7,2,0,0,2450.561,2474.328
350,N24025WU0_3540_0000,6604,N24025,WU0_3540_0000,"24025",3,7,2,0,0,6991.600,8043.148
351,N24027WM1_3882_3880,6468,N24027,WM1_3882_3880,"24027",3,8,6,0,0,16077.584,16077.831
352,N24027WM3_4060_0001,6468,N24027,WM3_4060_0001,"24027",3,8,2,0,0,19106.567,19121.977
353,N24027WM3_3880_4060,6468,N24027,WM3_3880_4060,"24027",3,8,6,0,0,5188.141,5188.141
354,N24027XU2_4480_4650,6468,N24027,XU2_4480_4650,"24027",3,8,6,0,1,1721.403,1721.403
355,N24027XU0_4090_4270,6468,N24027,XU0_4090_4270,"24027",3,8,6,0,1,23054.081,23054.081
356,N24027XU0_4091_4270,6468,N24027,XU0_4091_4270,"24027",3,8,6,0,1,37075.762,37075.762
357,N24027XU0_4130_4070,6468,N24027,XU0_4130_4070,"24027",3,8,6,0,1,11272.277,11272.277
358,N24027XU2_4070_4330,6468,N24027,XU2_4070_4330,"24027",3,8,6,0,1,25679.132,25680.365
359,N24027XU2_4270_4650,6468,N24027,XU2_4270_4650,"24027",3,8,2,0,1,12718.953,12719.479
360,N24027XU2_4330_4480,6468,N24027,XU2_4330_4480,"24027",3,8,6,0,1,8023.854,8023.854
361,N24029EU0_4123_0000,6538,N24029,EU0_4123_0000,"24029",3,16,12,0,0,537.790,654.941
362,N24029EU0_4125_0000,6538,N24029,EU0_4125_0000,"24029",3,16,12,0,0,1478.443,1713.437
363,N24029EU0_4016_0000,6538,N24029,EU0_4016_0000,"24029",3,16,12,0,0,934.875,1014.154
364,N24029EU0_4120_0000,6538,N24029,EU0_4120_0000,"24029",3,16,12,0,0,2842.889,3031.368
365,N24029EU0_3360_0000,6538,N24029,EU0_3360_0000,"24029",3,16,2,0,0,8445.716,8644.965
366,N24029EU0_3361_0000,6538,N24029,EU0_3361_0000,"24029",3,16,2,0,0,2937.945,2973.420
367,N24029EU0_3362_0000,6538,N24029,EU0_3362_0000,"24029",3,16,2,0,0,10281.501,10324.426
368,N24029EU0_3363_0000,6538,N24029,EU0_3363_0000,"24029",3,16,2,0,0,9024.295,9466.847
369,N24029EU2_3520_0001,6538,N24029,EU2_3520_0001,"24029",3,16,2,0,0,23080.050,23415.740
370,N24029EU0_3570_0000,6538,N24029,EU0_3570_0000,"24029",3,16,2,0,0,13110.452,13671.718
371,N24029EU0_3571_0000,6538,N24029,EU0_3571_0000,"24029",3,16,12,0,0,7457.434,7649.958
372,N24029EU0_3572_0000,6538,N24029,EU0_3572_0000,"24029",3,16,2,0,0,3233.682,3371.298
373,N24029EU0_3573_0000,6538,N24029,EU0_3573_0000,"24029",3,16,2,0,0,8574.698,8643.089
374,N24029EU0_3700_0000,6538,N24029,EU0_3700_0000,"24029",3,16,2,0,0,3605.226,3865.126
375,N24029EU0_3724_0000,6538,N24029,EU0_3724_0000,"24029",3,16,2,0,0,16318.999,16679.570
376,N24029EU0_3725_0000,6538,N24029,EU0_3725_0000,"24029",3,16,2,0,0,3917.845,4029.547
377,N24029EU0_3720_0000,6538,N24029,EU0_3720_0000,"24029",3,16,2,0,0,10840.849,11195.268
378,N24029EU0_4010_0000,6538,N24029,EU0_4010_0000,"24029",3,16,2,0,0,7149.728,7243.243
379,N24029EU0_4011_0000,6538,N24029,EU0_4011_0000,"24029",3,16,12,0,0,5640.342,5791.820
380,N24029EU0_4012_0000,6538,N24029,EU0_4012_0000,"24029",3,16,2,0,0,2940.054,2979.800
381,N24029EU0_4013_0000,6538,N24029,EU0_4013_0000,"24029",3,16,12,0,0,7628.750,7900.880
382,N24029EU0_4014_0000,6538,N24029,EU0_4014_0000,"24029",3,16,12,0,0,6064.359,6439.398
383,N24029EU0_4015_0000,6538,N24029,EU0_4015_0000,"24029",3,16,12,0,0,3678.049,3712.130
384,N24029EU0_4122_0000,6538,N24029,EU0_4122_0000,"24029",3,16,12,0,0,8257.482,10057.225
385,N24031PL1_4540_0001,6445,N24031,PL1_4540_0001,"24031",3,9,6,0,0,13133.616,13133.901
386,N24031PL1_4780_0001,6445,N24031,PL1_4780_0001,"24031",3,9,6,0,0,201.588,201.599
387,N24031PL1_4460_4780,6445,N24031,PL1_4460_4780,"24031",3,9,6,0,0,39049.142,39049.605
388,N24031PL0_4510_0001,6445,N24031,PL0_4510_0001,"24031",3,9,6,0,0,25812.082,25812.082
389,N24031PM7_4820_0001,6445,N24031,PM7_4820_0001,"24031",3,9,6,0,1,4774.772,4775.319
390,N24031PM1_4250_4500,6445,N24031,PM1_4250_4500,"24031",3,9,6,0,1,49733.937,49733.937
391,N24031PM4_4040_4410,6445,N24031,PM4_4040_4410,"24031",3,9,6,0,1,20151.146,20151.146
392,N24031PM7_4410_4620,6445,N24031,PM7_4410_4620,"24031",3,9,4,0,1,30310.092,30310.092
393,N24031PM1_4500_4580,6445,N24031,PM1_4500_4580,"24031",3,9,4,0,1,17575.576,17575.576
394,N24031PM7_4580_4820,6445,N24031,PM7_4580_4820,"24031",3,9,6,0,1,38655.672,38655.672
395,N24031PM7_4620_4580,6445,N24031,PM7_4620_4580,"24031",3,9,4,0,1,13017.215,13017.718
396,N24031PM0_4640_4820,6445,N24031,PM0_4640_4820,"24031",3,9,6,0,1,16425.840,16425.840
397,N24031XU2_4070_4330,6445,N24031,XU2_4070_4330,"24031",3,9,6,0,1,2728.309,2728.309
398,N24031XU2_4330_4480,6445,N24031,XU2_4330_4480,"24031",3,9,6,0,1,25657.583,25657.588
399,N24031XU0_4130_4070,6445,N24031,XU0_4130_4070,"24031",3,9,6,0,1,10851.527,10851.527
400,N24033XU2_4330_4480,6498,N24033,XU2_4330_4480,"24033",3,17,6,0,1,595.653,595.653
401,N24033XL3_4710_0000,6498,N24033,XL3_4710_0000,"24033",3,17,3,0,0,7032.310,7332.167
402,N24033XL3_4712_0000,6498,N24033,XL3_4712_0000,"24033",3,17,2,0,0,1637.139,1917.845
403,N24033XL3_4711_0000,6498,N24033,XL3_4711_0000,"24033",3,17,2,0,0,4353.863,4456.152
404,N24033XL3_4952_0000,6498,N24033,XL3_4952_0000,"24033",3,17,2,0,0,1857.844,1892.462
405,N24033XL3_4951_0000,6498,N24033,XL3_4951_0000,"24033",3,17,2,0,0,8363.953,8973.629
406,N24033XL3_4713_0000,6498,N24033,XL3_4713_0000,"24033",3,17,2,0,0,16278.969,17280.072
407,N24033XL3_4950_0000,6498,N24033,XL3_4950_0000,"24033",3,17,2,0,0,13842.866,14447.040
408,N24033XU2_4480_4650,6498,N24033,XU2_4480_4650,"24033",3,17,2,0,1,21985.338,21986.664
409,N24033XU3_4650_0001,6498,N24033,XU3_4650_0001,"24033",3,17,3,0,1,2920.068,3146.760
410,N24033XL1_4690_0001,6498,N24033,XL1_4690_0001,"24033",3,17,2,0,0,59311.192,59552.754
411,N24033XL1_4691_0000,6498,N24033,XL1_4691_0000,"24033",3,17,2,0,0,11456.676,11873.857
412,N24033PL1_5060_0000,6498,N24033,PL1_5060_0000,"24033",3,17,3,0,0,14740.636,14934.290
413,N24033PL1_5061_0000,6498,N24033,PL1_5061_0000,"24033",3,17,12,0,0,3618.052,3681.322
414,N24033PL0_5070_0001,6498,N24033,PL0_5070_0001,"24033",3,17,3,0,0,24958.103,24959.188
415,N24033PL7_4980_0000,6498,N24033,PL7_4980_0000,"24033",3,17,12,0,0,5948.359,5956.313
416,N24033PL7_4960_0000,6498,N24033,PL7_4960_0000,"24033",3,17,2,0,0,6871.037,6881.243
417,N24033PL0_5390_0000,6498,N24033,PL0_5390_0000,"24033",3,17,2,0,0,1631.042,1631.611
418,N24033PL2_4811_0000,6498,N24033,PL2_4811_0000,"24033",3,17,2,0,0,1907.553,1970.579
419,N24033PL1_4540_0001,6498,N24033,PL1_4540_0001,"24033",3,17,2,0,0,34821.630,34897.332
420,N24033PL0_4510_0001,6498,N24033,PL0_4510_0001,"24033",3,17,2,0,0,5863.306,5865.107
421,N24033PL2_4810_0000,6498,N24033,PL2_4810_0000,"24033",3,17,2,0,0,11040.777,11078.219
422,N24033XL0_5340_0000,6498,N24033,XL0_5340_0000,"24033",3,17,2,0,0,5543.812,5767.870
423,N24033PL1_5230_0001,6498,N24033,PL1_5230_0001,"24033",3,17,3,0,0,15727.146,15727.146
424,N24033PL0_5290_0000,6498,N24033,PL0_5290_0000,"24033",3,17,2,0,0,2937.767,2960.534
425,N24033PL2_5300_5630,6498,N24033,PL2_5300_5630,"24033",3,17,3,0,0,4656.986,4656.986
426,N24033PL0_4961_0000,6498,N24033,PL0_4961_0000,"24033",3,17,2,0,0,16693.014,16731.287
427,N24035EU0_4122_0000,6555,N24035,EU0_4122_0000,"24035",3,18,12,0,0,11835.038,13015.392
428,N24035EU0_4121_0000,6555,N24035,EU0_4121_0000,"24035",3,18,12,0,0,1231.845,1426.568
429,N24035EU0_4260_0000,6555,N24035,EU0_4260_0000,"24035",3,18,2,0,0,16487.451,16917.551
430,N24035EU0_4470_0000,6555,N24035,EU0_4470_0000,"24035",3,18,2,0,0,15219.280,15446.208
431,N24035EU0_4030_0000,6555,N24035,EU0_4030_0000,"24035",3,18,2,0,0,34104.451,34825.234
432,N24035EU0_4491_0000,6555,N24035,EU0_4491_0000,"24035",3,18,12,0,0,3593.383,4058.456
433,N24035EU0_4610_0000,6555,N24035,EU0_4610_0000,"24035",3,18,12,0,0,5942.422,7004.858
434,N24035EU0_3720_0000,6555,N24035,EU0_3720_0000,"24035",3,18,2,0,0,6635.593,6817.459
435,N24035EU0_3721_0000,6555,N24035,EU0_3721_0000,"24035",3,18,2,0,0,4617.276,4691.557
436,N24035EU0_3722_0000,6555,N24035,EU0_3722_0000,"24035",3,18,2,0,0,14906.911,15000.734
437,N24035EU0_3830_0001,6555,N24035,EU0_3830_0001,"24035",3,18,2,0,0,12828.621,12853.771
438,N24035EU0_3700_0000,6555,N24035,EU0_3700_0000,"24035",3,18,2,0,0,7757.302,7888.041
439,N24035EU2_3520_0001,6555,N24035,EU2_3520_0001,"24035",3,18,2,0,0,12738.023,12865.343
440,N24035EU0_4471_0000,6555,N24035,EU0_4471_0000,"24035",3,18,2,0,0,6840.500,7058.498
441,N24035EU0_4472_0000,6555,N24035,EU0_4472_0000,"24035",3,18,2,0,0,2517.575,2566.185
442,N24035EU0_4473_0000,6555,N24035,EU0_4473_0000,"24035",3,18,12,0,0,8527.999,8772.692
443,N24035EU0_4474_0000,6555,N24035,EU0_4474_0000,"24035",3,18,12,0,0,4656.582,4880.641
444,N24035EU0_4475_0000,6555,N24035,EU0_4475_0000,"24035",3,18,2,0,0,591.943,591.943
445,N24035EM2_4100_0001,6555,N24035,EM2_4100_0001,"24035",3,18,2,0,0,40104.398,40287.652
446,N24035EM2_3980_0001,6555,N24035,EM2_3980_0001,"24035",3,18,3,0,1,1929.699,1929.699
447,N24035EM2_4101_0000,6555,N24035,EM2_4101_0000,"24035",3,18,2,0,0,5717.063,5831.256
448,N24035EU0_4120_0000,6555,N24035,EU0_4120_0000,"24035",3,18,2,0,0,460.201,475.492
449,N24035EU0_4124_0000,6555,N24035,EU0_4124_0000,"24035",3,18,12,0,0,407.659,424.561
450,N24035EU0_4490_0000,6555,N24035,EU0_4490_0000,"24035",3,18,12,0,0,1207.855,1294.803
451,N24035EU0_4872_0000,6555,N24035,EU0_4872_0000,"24035",3,18,12,0,0,10277.216,11595.831
452,N24037PL0_5670_0000,6439,N24037,PL0_5670_0000,"24037",3,19,12,0,0,10047.311,10523.703
453,N24037PL0_5750_0001,6439,N24037,PL0_5750_0001,"24037",3,19,3,0,0,11673.652,11877.746
454,N24037PL0_6110_0000,6439,N24037,PL0_6110_0000,"24037",3,19,12,0,0,6977.668,8078.494
455,N24037PL0_5671_0000,6439,N24037,PL0_5671_0000,"24037",3,19,2,0,0,1940.151,2039.844
456,N24037PL0_5672_0000,6439,N24037,PL0_5672_0000,"24037",3,19,2,0,0,18848.399,19314.416
457,N24037PL0_5510_0001,6439,N24037,PL0_5510_0001,"24037",3,19,3,0,0,2808.950,2809.135
458,N24037PL0_5950_0000,6439,N24037,PL0_5950_0000,"24037",3,19,12,0,0,9612.185,10073.367
459,N24037PL0_5951_0000,6439,N24037,PL0_5951_0000,"24037",3,19,12,0,0,4154.381,4379.774
460,N24037PL0_5952_0000,6439,N24037,PL0_5952_0000,"24037",3,19,3,0,0,3288.343,3353.126
461,N24037PL0_5960_0000,6439,N24037,PL0_5960_0000,"24037",3,19,12,0,0,9776.556,10284.755
462,N24037PL0_5961_0000,6439,N24037,PL0_5961_0000,"24037",3,19,3,0,0,2364.018,2421.274
463,N24037PL0_5962_0000,6439,N24037,PL0_5962_0000,"24037",3,19,3,0,0,3714.653,3769.257
464,N24037PL0_5980_0000,6439,N24037,PL0_5980_0000,"24037",3,19,12,0,0,6228.144,7313.636
465,N24037PL0_5981_0000,6439,N24037,PL0_5981_0000,"24037",3,19,3,0,0,10766.522,10831.237
466,N24037PL0_5982_0000,6439,N24037,PL0_5982_0000,"24037",3,19,12,0,0,11401.548,11580.854
467,N24037PL0_5983_0000,6439,N24037,PL0_5983_0000,"24037",3,19,12,0,0,909.471,1044.579
468,N24037PL0_6020_0000,6439,N24037,PL0_6020_0000,"24037",3,19,12,0,0,3867.511,4120.965
469,N24037PL0_6060_0000,6439,N24037,PL0_6060_0000,"24037",3,19,12,0,0,12359.021,13079.147
470,N24037XL0_5344_0000,6439,N24037,XL0_5344_0000,"24037",3,19,2,0,0,3904.512,4070.805
471,N24037XL0_5340_0000,6439,N24037,XL0_5340_0000,"24037",3,19,2,0,0,16615.259,17380.879
472,N24037XL0_4956_0000,6439,N24037,XL0_4956_0000,"24037",3,19,12,0,0,4554.816,4670.348
473,N24037PL0_5830_0001,6439,N24037,PL0_5830_0001,"24037",3,19,3,0,0,18713.725,18775.756
474,N24037PL1_5910_0001,6439,N24037,PL1_5910_0001,"24037",3,19,3,0,0,15707.568,15708.081
475,N24037WL0_4924_0000,6439,N24037,WL0_4924_0000,"24037",3,19,12,0,0,3046.637,3190.106
476,N24037WL0_5880_0000,6439,N24037,WL0_5880_0000,"24037",3,19,12,0,0,6404.762,6995.356
477,N24037WL0_5881_0000,6439,N24037,WL0_5881_0000,"24037",3,19,12,0,0,1467.009,1853.884
478,N24037XL0_4953_0000,6439,N24037,XL0_4953_0000,"24037",3,19,2,0,0,7320.383,7416.001
479,N24037XL0_5349_0000,6439,N24037,XL0_5349_0000,"24037",3,19,12,0,0,1042.476,1052.703
480,N24037XL0_4955_0000,6439,N24037,XL0_4955_0000,"24037",3,19,12,0,0,5023.208,5171.959
481,N24037XL0_5347_0000,6439,N24037,XL0_5347_0000,"24037",3,19,2,0,0,7738.540,8032.344
482,N24039EL0_5762_0000,6495,N24039,EL0_5762_0000,"24039",3,20,12,0,0,11719.583,12033.255
483,N24039EL0_5763_0000,6495,N24039,EL0_5763_0000,"24039",3,20,12,0,0,11069.674,19692.641
484,N24039EL0_5891_0000,6495,N24039,EL0_5891_0000,"24039",3,20,12,0,0,1372.191,3850.805
485,N24039EL0_5892_0000,6495,N24039,EL0_5892_0000,"24039",3,20,12,0,0,2690.703,7829.739
486,N24039EL0_5893_0000,6495,N24039,EL0_5893_0000,"24039",3,20,12,0,0,1465.814,4759.535
487,N24039EL1_6000_0001,6495,N24039,EL1_6000_0001,"24039",3,20,12,0,0,8251.415,11912.258
488,N24039EL0_6001_0000,6495,N24039,EL0_6001_0000,"24039",3,20,12,0,0,33269.163,36497.152
489,N24039EL0_6002_0000,6495,N24039,EL0_6002_0000,"24039",3,20,12,0,0,8935.196,10731.203
